logged_in,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,20,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,61,0,0,1,1,0.31,0.07,255,59,0.23,0.11,0,0,0.99,1,anomaly
0,509,0,0,0.98,1,0,0.99,255,1,0,0.98,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,116,255,1,0,0,0,0,0,normal
0,134,0,0,1,1,0.15,0.06,255,20,0.08,0.05,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,198,0.78,0.03,0.33,0.43,0.12,0.07,anomaly
0,1,0,0,0,0,1,0,161,161,1,0,0,0,0,0,anomaly
1,18,0,0,0,0,1,0,84,255,1,0,0,0,0,0,normal
1,3,0.33,0.33,0,0,1,0,65,255,1,0,0.03,0.01,0,0,normal
0,105,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,220,159,0.59,0.02,0,0,0.01,0.01,normal
1,1,0,0,0,0,1,0,140,95,0.68,0.04,0,0,0,0,normal
0,35,0.83,0.83,0.14,0.14,1,0,255,255,1,0,0.16,0.16,0.7,0.7,anomaly
1,16,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,3,0,0,0,0,1,0,3,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,52,0.2,0.03,0.2,0,0.02,0,anomaly
1,74,0.03,0.03,0.97,0.97,1,0,255,253,0.99,0.01,0.01,0.01,0.35,0.36,anomaly
0,3,0,0,1,0.9,0.33,1,183,35,0.14,0.04,0,0,0.52,0.97,anomaly
1,12,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,182,0.71,0.02,0,0,0.11,0,anomaly
0,136,0,0,0,0,1,0,255,130,0.51,0.46,0.1,0,0.39,0,anomaly
1,2,0,0,0,0,1,0,2,255,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,8,0,0,0,0,1,0,228,255,1,0,0,0,0,0,normal
0,66,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,4,0,0,0.25,0.25,1,0,255,255,1,0,0,0,0.07,0.07,anomaly
1,20,0,0,0,0,1,0,56,251,1,0,0,0,0,0,normal
0,3,0,0,0,0,1,0,255,5,0.02,0.98,0.06,0,0.92,0,anomaly
0,137,0,0,1,1,0.01,0.07,255,1,0,0.07,0,0,1,1,anomaly
0,267,0,0,1,1,0.01,0.06,255,3,0.01,0.06,0,0,1,1,anomaly
1,24,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,1,1,1,0,255,1,0,0.8,0,0,0.79,1,anomaly
1,2,0,0,0,0,1,0,22,255,1,0,0,0,0,0,normal
0,244,0,0,1,1,0.04,0.07,255,10,0.04,0.07,0,0,1,1,anomaly
0,4,0,0,0,0,1,0,13,12,0.92,0.15,0,0,0,0,normal
1,40,0,0,1,1,1,0,255,253,0.99,0.01,0,0,0.19,0.19,anomaly
0,103,0,0,1,1,0.05,0.07,255,5,0.02,0.06,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,255,13,0.05,0.01,0,0,0.03,0.62,anomaly
1,2,0,0,0,0,0.5,1,51,49,0.94,0.04,0,0,0,0,anomaly
1,26,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,183,0.72,0.26,0.5,0.69,0.26,0.01,anomaly
1,9,0,0,0,0,1,0,43,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,9,0.04,0.02,0,0,0,0,anomaly
0,4,0,0.14,0.75,0.43,0.5,0.75,75,85,0.33,0.07,0,0,0.91,0.71,anomaly
0,1,0,0,0,0,1,0,1,105,1,0,0,0,0,0,anomaly
0,2,0,0,0,0,1,0,4,14,1,0,0,0,0,0,anomaly
1,91,0.02,0.02,0.98,0.98,1,0,255,253,0.99,0.01,0.01,0.01,0.48,0.49,anomaly
1,12,0,0,0,0,1,0,156,255,1,0,0,0,0,0,normal
0,3,0,0.05,1,0.89,0.33,1,36,61,0.25,0.14,0,0,0.86,1,anomaly
0,131,0,0,0,0,0.01,0.84,255,1,0,0.92,0,0,0,0,anomaly
0,1,0,0,1,1,1,0,255,1,0,0.59,0,0,0.58,1,anomaly
1,13,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,121,0,0,1,1,0.15,0.06,255,18,0.07,0.05,0,0,1,1,anomaly
1,9,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,9,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,44,0,0,0.98,1,0.02,1,79,1,0.01,0.43,0,0,0.37,1,anomaly
0,152,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,251,0,0,1,1,0.02,0.06,255,5,0.02,0.06,0,0,1,1,anomaly
1,20,0.05,0.05,0.9,0.9,1,0,255,255,1,0,0,0,0.07,0.07,anomaly
0,491,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,12,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,38,0,0,1,1,1,0,255,253,0.99,0.01,0,0,0.18,0.19,anomaly
0,210,1,1,0,0,0.05,0.06,255,11,0.04,0.06,1,1,0,0,anomaly
1,2,0,0,0,0,1,0,127,255,1,0,0,0,0,0,normal
0,1,0,0,1,1,1,0,255,1,0,0.81,0,0,0.8,1,anomaly
1,3,0,0,0,0,1,0,24,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,249,0.98,0.01,0,0,0,0,normal
1,1,0,0,0,0,1,0,97,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,1,111,1,0,0,0,0,0,anomaly
0,218,0,0,1,1,0.04,0.06,255,9,0.04,0.07,0,0,1,1,anomaly
0,227,0,0,1,1,0.07,0.07,255,15,0.06,0.07,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,42,209,0.93,0.05,0,0,0,0,normal
0,498,0.02,0,0.98,1,0,1,255,1,0,1,0.05,0,0.95,1,anomaly
0,123,0,0,1,1,0.11,0.07,255,13,0.05,0.05,0,0,1,1,anomaly
0,1,0,0,1,1,1,0,255,22,0.09,0.03,0,0,0.25,1,anomaly
1,9,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,138,1,1,0,0,0.09,0.07,255,12,0.05,0.06,1,1,0,0,anomaly
0,1,0,0,0,0,1,0,255,40,0.16,0.02,0,0,0.01,0.05,anomaly
0,6,0,0,0,0,1,0,255,249,0.98,0.01,0,0,0,0,normal
1,3,0,0,0,0,1,0,255,55,0.22,0.16,0,0,0.76,0,anomaly
1,52,0,0,0,0,1,0,54,255,1,0,0,0,0,0,normal
1,3,0,0,0,0,1,0,255,130,0.51,0.15,0,0,0.47,0,anomaly
0,2,0,0,0,0,1,0,117,18,0.09,0.02,0,0,0,0,anomaly
0,315,0,0,0,0,0,1,255,1,0,1,0,0,0,0,anomaly
0,501,0.04,0,0.96,1,0,1,255,1,0,1,0.04,0,0.96,1,anomaly
1,12,0.25,0.25,0.75,0.75,1,0,255,242,0.95,0.01,0.02,0.02,0.25,0.26,anomaly
0,2,0,0,1,1,0.5,1,255,1,0,0.58,0,0,0.37,1,anomaly
0,56,0.02,0.33,0.98,0.67,0.05,0.82,65,3,0.05,0.74,0.02,0.33,0.85,0.67,normal
1,3,0,0,0.33,0,0.67,0.67,255,246,0.96,0.04,0,0,0.03,0,anomaly
1,6,0,0,0,0,1,0,255,233,0.91,0.02,0,0,0.02,0,normal
1,11,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,17,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,510,0,0,0,0,1,0,255,156,0.61,0.01,0,0,0,0,anomaly
0,3,0,0,1,1,0.33,1,116,78,0.33,0.04,0,0,0.89,0.65,anomaly
1,5,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,260,1,1,0,0,0.07,0.06,255,17,0.07,0.06,1,1,0,0,anomaly
1,7,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,240,1,1,0,0,0.08,0.06,255,18,0.07,0.06,1,1,0,0,anomaly
0,1,0,0,1,1,1,0,201,88,0.33,0.02,0,0,0.88,0.64,anomaly
1,3,0,0,0,0,1,0,255,83,0.33,0.14,0,0,0.66,0,anomaly
0,140,1,1,0,0,0.04,0.06,255,5,0.02,0.06,1,1,0,0,anomaly
1,4,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,1,1,0,0,1,0,255,137,0.54,0.03,0.24,0.45,0.11,0.09,anomaly
1,1,0,0,0,0,1,0,169,165,0.66,0.02,0,0,0,0,normal
0,118,1,1,0,0,0.03,0.07,255,4,0.02,0.06,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,255,248,0.97,0.01,0,0,0,0,anomaly
1,20,0,0,0,0,1,0,68,255,1,0,0,0,0,0,normal
0,161,1,1,0,0,0.08,0.09,255,13,0.05,0.08,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,216,197,0.91,0.01,0,0,0.05,0,anomaly
1,1,0,0,0,0,1,0,101,4,0.02,0.07,0,0,0,0,normal
0,133,0,0,0,0,0.99,0.02,255,254,1,0.01,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,17,0.07,0.94,0,0,0.93,0,anomaly
1,27,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,5,0,0,0,0,1,0,5,255,1,0,0,0,0,0,normal
0,228,1,1,0,0,0.08,0.06,255,19,0.07,0.06,1,1,0,0,anomaly
1,10,0.3,0.3,0.7,0.7,1,0,255,241,0.95,0.01,0.02,0.02,0.22,0.23,anomaly
0,1,0,0,1,0.6,1,0,148,84,0.32,0.03,0,0,0.91,0.7,anomaly
1,2,0,0,0,0,1,0,255,65,0.25,0.14,0,0,0.73,0,anomaly
0,1,0,0,0,0,1,0,1,51,1,0,0,0,0,0,anomaly
0,2,0,0,0,0,1,0,113,68,0.23,0.04,0,0,0.04,0,normal
1,1,0,0,0,0,1,0,255,121,0.47,0.03,0,0,0,0,anomaly
1,23,0,0,1,1,1,0,255,254,1,0.01,0.01,0.01,0.58,0.58,anomaly
1,2,0,0,0,0,1,0,35,255,1,0,0.03,0.01,0,0,normal
1,29,0,0,1,1,1,0,255,253,0.99,0.01,0.01,0.01,0.6,0.6,anomaly
1,4,0,0,0,0,1,0,220,220,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,252,0.99,0.01,0,0,0,0,normal
0,436,0.07,0,0.93,1,0,1,255,1,0,1,0.06,0,0.94,1,anomaly
1,13,0,0,1,1,1,0,255,231,0.91,0.02,0,0,0.07,0.07,anomaly
0,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,1,0,0,0,0,1,0,28,7,0.25,0.07,0,0,0,0,anomaly
0,158,1,1,0,0,0.02,0.1,255,3,0.01,0.1,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,96,81,0.83,0.03,0,0,0.1,0,anomaly
0,3,0,0,0.67,0.25,0.33,1,6,83,0.33,0.67,0,0,0.5,0.7,anomaly
0,114,0,0,1,1,0.04,0.07,255,5,0.02,0.06,0,0,1,1,anomaly
0,2,0,0,0,0,1,0,237,69,0.27,0.03,0,0,0,0,normal
1,3,0,0,0,0,1,0,255,252,0.99,0.01,0,0,0.01,0.01,anomaly
0,232,0,0,1,1,0.03,0.06,255,7,0.03,0.06,0,0,1,1,anomaly
0,110,0,0,1,1,0.18,0.05,255,20,0.08,0.05,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,255,96,0.38,0.03,0,0,0,0,anomaly
0,200,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,204,1,1,0,0,0.02,0.06,255,4,0.02,0.07,1,1,0,0,anomaly
1,33,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,5,0,0,0.4,0.4,1,0,255,255,1,0,0,0,0.05,0.05,anomaly
0,109,0,0,1,1,0.06,0.07,255,6,0.02,0.06,0,0,1,1,anomaly
1,18,0,0,0,0,1,0,18,255,1,0,0,0,0,0,normal
0,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,2,0,0,0.5,1,0.5,1,255,23,0.09,0.01,0,0,0.07,0.74,anomaly
0,511,0.13,0,0.87,1,0,1,255,1,0,0.93,0.13,0,0.87,1,anomaly
0,77,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,9,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,3,0,0,0,0,1,0,159,255,1,0,0,0,0,0,normal
0,188,1,1,0,0,0.03,0.09,255,5,0.02,0.09,1,1,0,0,anomaly
1,4,0,0,0,0,1,0,162,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,255,254,1,0.01,0,0,0.04,0.04,anomaly
0,77,0,0,1,1,0.25,0.05,255,59,0.23,0.09,0,0,1,1,anomaly
1,14,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,29,0,0,0,0,1,0,65,251,1,0,0,0,0,0,normal
1,32,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,17,0.06,0.06,0.88,0.88,1,0,255,255,1,0,0,0,0.06,0.06,anomaly
0,4,0,0.14,1,0.71,0.25,1,24,86,0.29,0.21,0,0,0.83,0.69,anomaly
1,1,0,0,0,0,1,0,36,200,0.58,0.14,0,0,0,0.03,normal
1,1,0,0,0,0,1,0,255,7,0.03,0.02,0,0,0,0,anomaly
1,15,0,0,0,0,1,0,20,95,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,20,255,1,0,0,0,0,0,normal
0,243,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,144,179,0.67,0.03,0,0,0.02,0.02,normal
1,1,0,0,0,0,1,0,255,208,0.82,0.08,0.01,0,0.13,0,normal
0,1,0,0,1,1,1,0,11,5,0.45,0.18,0,0,0.36,0.8,normal
0,244,1,1,0,0,0.02,0.07,255,6,0.02,0.07,1,1,0,0,anomaly
0,100,0,0,1,1,0.12,0.06,255,12,0.05,0.05,0,0,1,1,anomaly
0,284,1,1,0,0,0.03,0.06,255,9,0.04,0.07,1,1,0,0,anomaly
0,1,0,0,0,0,1,0,255,194,0.76,0.03,0.33,0.44,0.12,0.07,anomaly
0,172,0,0,0,0,1,0,255,254,1,0.01,0,0,0,0,anomaly
0,4,0,0.09,0.5,0.73,0.5,0.75,112,56,0.5,0.03,0,0,0.63,0.27,anomaly
0,1,0,0.12,1,0.38,1,0,190,128,0.5,0.02,0,0,0.85,0.59,anomaly
0,215,0,0,1,1,0.09,0.06,255,20,0.08,0.06,0,0,1,1,anomaly
0,102,0,0,0,0,1,0,255,242,0.95,0.01,0,0,0,0,normal
1,5,0,0,0,0,1,0,49,255,1,0,0,0,0,0,normal
1,10,0,0,0,0,1,0,10,255,1,0,0,0,0,0,normal
0,90,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,120,1,1,0,0,0.12,0.08,255,14,0.05,0.06,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,141,49,0.35,0.04,0,0,0,0,anomaly
1,24,0,0,0,0,1,0,88,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,255,248,0.97,0.01,0,0,0.02,0,anomaly
0,1,1,1,0,0,1,0,255,156,0.61,0.02,0.55,0.53,0.01,0.01,anomaly
1,6,0,0,0,0,1,0,50,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,10,11,0.9,0.2,0,0,0,0,anomaly
0,162,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,88,0.35,0.02,0,0,0.01,0.03,anomaly
1,15,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,67,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,438,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,100,0,0,1,1,0.07,0.07,255,7,0.03,0.06,0,0,1,1,anomaly
0,200,0,0,1,1,0.03,0.08,255,6,0.02,0.08,0,0,1,1,anomaly
0,1,0,0,0,0,1,0,255,208,0.82,0.18,0.5,0.61,0.18,0.01,anomaly
1,7,0,0,0,0,1,0,7,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,10,1,0.1,0.2,0,0,0,0,normal
1,6,0,0,0,0,1,0,6,231,1,0,0,0,0,0,normal
0,464,0.07,0,0.93,1,0,1,255,1,0,1,0.11,0,0.89,1,anomaly
0,3,0,0,0.67,0.5,0.33,1,224,84,0.33,0.02,0,0,0.89,0.68,anomaly
0,130,0,0,1,1,0.09,0.05,255,12,0.05,0.06,0,0,1,1,anomaly
0,194,0,0,1,1,0.01,0.07,255,2,0.01,0.07,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,83,68,0.59,0.05,0,0,0,0,normal
1,3,0,0,0,0,1,0,38,255,1,0,0,0,0,0,normal
0,122,1,1,0,0,0.04,0.06,255,5,0.02,0.05,1,1,0,0,anomaly
0,2,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,482,0.06,0,0.94,1,0,1,255,1,0,1,0.06,0,0.94,1,anomaly
0,257,0,0,1,1,0.03,0.06,255,8,0.03,0.05,0,0,1,1,anomaly
1,9,0,0,0,0,1,0,28,255,1,0,0,0,0,0,normal
1,4,0,0,0,0,1,0,18,255,1,0,0,0,0,0,normal
0,249,1,1,0,0,0.02,0.07,255,6,0.02,0.08,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,167,38,0.23,0.02,0,0,0.01,0,normal
0,2,0,0,0,0,1,0,154,18,0.08,0.03,0,0,0.01,0,normal
1,3,0,0,0,0,1,0,255,75,0.29,0.14,0,0,0.69,0,anomaly
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,232,0,0,1,1,0.04,0.06,255,10,0.04,0.07,0,0,1,1,anomaly
0,138,0,0,1,1,0.11,0.06,255,15,0.06,0.05,0,0,1,1,anomaly
0,4,0,0,1,0.75,0.25,1,108,89,0.32,0.05,0,0.11,0.89,0.57,anomaly
0,232,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,111,1,1,0,0,0.02,0.06,255,2,0.01,0.05,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,95,39,0.41,0.06,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,1,255,1,0,0,0,0,0,normal
1,12,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,9,3,0.33,0.22,0,0,0,0,normal
0,150,0,0,1,1,0.13,0.06,255,20,0.08,0.06,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,255,229,0.9,0.02,0,0,0.07,0,anomaly
0,105,0,0,1,1,0.02,0.08,255,2,0.01,0.06,0,0,1,1,anomaly
0,248,1,1,0,0,0.03,0.07,255,8,0.03,0.08,1,1,0,0,anomaly
1,26,0,0,0,0,1,0,63,111,1,0,0,0,0,0,normal
0,120,1,1,0,0,0.15,0.08,255,18,0.07,0.06,1,1,0,0,anomaly
0,425,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,2,0,0,0,0,0.5,1,255,35,0.14,0.02,0,0,0.42,0,anomaly
0,115,1,1,0,0,0.15,0.06,255,17,0.07,0.05,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,46,255,1,0,0,0,0,0,normal
0,100,0.04,0.75,0.96,0.25,0.04,0.07,255,4,0.02,0.06,0.02,0.75,0.98,0.25,anomaly
0,210,0,0,1,1,0.01,0.07,255,2,0.01,0.08,0,0,1,1,anomaly
1,21,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,243,0,0,1,1,0.01,0.06,255,3,0.01,0.06,0,0,1,1,anomaly
1,13,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,105,0,0,1,1,0.06,0.06,255,6,0.02,0.05,0,0,1,1,anomaly
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,1,1,0,0,1,0,207,85,0.33,0.01,1,1,0,0,anomaly
0,19,0,0,0,0,1,0,255,176,0.69,0.03,0.01,0.01,0,0,normal
1,5,0,0,0,0,1,0,133,133,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,3,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,1,29,1,0,0,0,0,0,anomaly
1,6,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,1,0.2,0,0.4,1,0,130,85,0.34,0.02,1,0.52,0,0.24,anomaly
0,1,0,0,1,1,1,0,255,1,0,0.08,0,0,1,1,anomaly
0,73,0,0,1,1,0.03,0.56,77,2,0.03,0.53,0,0,0.95,1,normal
1,1,0,0,0,0,1,0,255,108,0.42,0.03,0,0,0,0,normal
1,1,0,0,0,0,1,0,19,255,1,0,0,0,0,0,normal
1,19,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,255,177,0.69,0.13,0,0,0.29,0,anomaly
1,6,0,0,0,0,1,0,6,241,1,0,0,0,0,0,normal
0,1,0,0,1,1,1,0,255,19,0.07,0.92,0.13,0,0.87,1,normal
1,1,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,7,0,0,0,0,1,0,88,190,1,0,0,0,0,0,normal
0,1,1,1,0,0,1,0,255,112,0.44,0.5,0.34,0.78,0.48,0,anomaly
0,480,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,1,255,1,0,0,0,0,0,normal
1,12,0,0,0,0,1,0,255,255,1,0,0.01,0.01,0,0,normal
1,20,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,2,0,0,0.5,1,0.5,1,255,16,0.06,0.01,0,0,0.05,0.88,anomaly
1,1,0,0,0,0,1,0,3,1,0.33,0.67,0,0,0,0,anomaly
0,2,0,0,1,1,0.5,1,255,10,0.04,0.03,0,0,0.13,1,anomaly
0,2,0,0,0,0,1,0,141,42,0.18,0.04,0,0,0,0,anomaly
1,23,0,0,0,0,1,0,23,255,1,0,0,0,0,0,normal
0,194,0.13,0,0.87,1,0.01,1,229,1,0,0.8,0.11,0,0.67,1,anomaly
1,2,0,0,1,0.8,0.5,1,173,59,0.24,0.03,0,0,0.88,1,anomaly
1,1,0,0,0,0,1,0,255,12,0.05,0.8,0,0,0.79,0,anomaly
0,1,1,1,0,0,1,0,8,3,0.38,0.38,1,1,0,0,anomaly
1,5,0,0,0,0,1,0,150,255,1,0,0.01,0.01,0,0,normal
1,9,0,0,0,0,1,0,38,255,1,0,0,0,0,0,normal
1,3,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,255,251,0.98,0.01,0,0,0,0,anomaly
1,14,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,109,1,1,0,0,0.1,0.06,255,11,0.04,0.04,0.71,1,0,0,anomaly
1,17,0,0,0,0,1,0,94,255,1,0,0,0,0,0,normal
1,2,0,0,0,0,1,0,79,255,1,0,0,0,0,0,normal
1,7,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,216,0,0,1,1,0.01,0.07,255,2,0.01,0.07,0,0,1,1,anomaly
1,1,0,0,0,0,1,0,48,47,0.96,0.04,0,0,0,0,anomaly
0,1,0,0,1,1,1,0,255,52,0.2,0.03,0,0,0.3,0.48,anomaly
1,2,0,0,0,0,1,0,2,255,1,0,0,0,0,0,normal
1,2,0,0,0.5,0.5,1,0,255,255,1,0,0,0,0.05,0.05,anomaly
1,13,0,0,0,0,1,0,147,213,1,0,0,0,0,0,normal
0,208,0,0,1,1,0.02,0.07,255,4,0.02,0.07,0,0,1,1,anomaly
0,150,0,0,1,1,0.11,0.05,255,17,0.07,0.06,0,0,1,1,anomaly
1,2,0,0.07,0,0,1,0,37,255,1,0,0,0,0,0,normal
1,10,0,0,0,0,1,0,40,231,1,0,0,0,0,0,normal
1,2,0,0,0.5,0,0.5,1,255,230,0.9,0.02,0,0,0.02,0,anomaly
1,3,0,0,0,0,1,0,224,255,1,0,0,0,0,0,normal
1,7,0,0,0,0,1,0,255,229,0.9,0.01,0,0,0.03,0,normal
1,10,0,0,0,0,1,0,51,255,1,0,0,0,0,0,normal
0,1,0,0,0,0,1,0,28,240,0.79,0.07,0,0,0.18,0,normal
1,7,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,1,0,0,0,0,1,0,13,253,1,0,0,0,0,0,normal
0,282,0,0,1,1,0.04,0.06,255,10,0.04,0.06,0,0,1,1,anomaly
1,2,0,0,0,0,1,0,51,255,1,0,0,0,0,0,normal
0,87,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
1,3,0,0,0,0,1,0,237,237,1,0,0,0,0,0,normal
0,332,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
0,258,0,0,1,1,0.05,0.06,255,14,0.05,0.06,0,0,1,1,anomaly
1,3,0,0,0,0,1,0,255,142,0.56,0.14,0,0,0.43,0,anomaly
1,1,0,0,0,0,1,0,255,14,0.05,0.72,0,0,0.73,0.07,anomaly
1,3,0.33,0.33,0,0,1,0,29,255,1,0,0.03,0,0,0,normal
1,4,0,0,0,0,1,0,255,255,1,0,0,0,0.03,0.03,anomaly
1,1,0,0,0,0,1,0,255,13,0.05,0.64,0,0,0.63,0,anomaly
0,1,0,0,0,0,1,0,255,254,1,0.01,0.01,0.01,0.02,0.02,anomaly
0,128,1,1,0,0,0.12,0.06,238,15,0.06,0.06,1,1,0,0,anomaly
0,511,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,491,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,131,1,1,0,0,0.01,0.09,255,1,0,0.08,1,1,0,0,anomaly
1,14,0,0,0,0.07,1,0,14,255,1,0,0,0,0,0,normal
0,188,1,1,0,0,0.1,0.08,255,18,0.07,0.08,1,1,0,0,anomaly
1,4,0,0,0,0,1,0,255,241,0.95,0.01,0,0,0,0,normal
0,2,0,0,0,0,1,0,14,6,0.43,0.14,0,0,0.14,0,normal
1,6,0,0,0.17,0.1,1,0,255,251,0.98,0.01,0,0,0.01,0.01,anomaly
1,3,0,0,0,0,1,0,22,255,1,0,0,0,0,0,normal
0,2,0,0,0,0,1,0,4,20,1,0,0,0,0,0,anomaly
1,7,0,0,0,0,1,0,86,255,1,0,0,0,0,0,normal
0,147,1,1,0,0,0.13,0.06,255,19,0.07,0.05,1,1,0,0,anomaly
1,1,0,0,0,0,1,0,255,4,0.02,0.01,0,0,0,0,anomaly
0,321,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
1,1,0,0,0,0,1,0,255,63,0.25,0.03,0.09,0,0.02,0,anomaly
1,5,0,0,0,0,1,0,255,240,0.94,0.02,0,0,0.04,0,normal
0,239,0,0,1,1,0.05,0.07,255,13,0.05,0.07,0,0,1,1,anomaly
1,4,0,0,1,1,0.25,1,255,30,0.12,0.03,0.01,0.03,0.44,0.97,anomaly
0,36,1,1,0,0,0.08,0.22,255,3,0.01,0.18,1,1,0,0,anomaly
1,16,0,0,0,0,1,0,255,255,1,0,0,0,0,0,normal
0,249,1,1,0,0,0.01,0.06,255,3,0.01,0.06,1,1,0,0,anomaly
0,34,0,0,0.97,1,0.03,1,69,1,0.01,0.35,0,0,0.28,1,anomaly
0,140,1,1,0,0,1,0,255,255,1,0,1,1,0,0,anomaly
0,92,0,0,0,0,1,0,255,255,1,0,0,0,0,0,anomaly
